id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
5168,209,9,164,256,329.5,299.3,364.8
5169,129,4,292,185,81,194,205.8
5170,128,3,277,193.5,111.1,195.8,216.9
5171,124,8,236,216.5,295.2,201.8,254.5
5172,132,0,254,208,122.4,214.8,235.9
5173,130,6,293,176.5,82.1,191.1,204.5
5174,130,4,310,176,90.4,182,193.6
5175,133,0,247,201,186.9,214.2,243
5176,129,5,186,272,174.7,289.8,322.7
5177,133,0,331,160,78.6,168.2,181.5
5178,130,2,399,147,79.8,134.4,150.4
5179,127,5,498,112,58.3,111.4,120.4
5180,132,4,281,176,126.2,195.3,213.4
5181,132,2,237,231.5,93.4,238,253.1
5182,131,2,281,200,86.9,199.5,213.9
5183,133,2,301,193,52.3,192.9,199.5
5184,132,2,338,180,71.7,167.4,177.7
5185,131,2,185,272,137.7,302.5,324.6
5186,130,3,251,200,110.9,217.3,239.4
5187,136,1,318,172,67.4,177.5,188.5
5188,131,3,202,247,194.1,275.5,297.5
5189,132,2,360,156,79.2,153.9,166.9
5190,132,2,396,128,96.2,132.7,151.3
5191,132,2,166,336,131.2,339.6,360.6
5192,129,2,398,136,79,133.5,150.7
5193,151,11,248,200,150.6,218.2,242.4
5194,133,0,243,224,90.1,232.2,246.5
5195,129,0,468,133,50.9,117.5,128.3
5196,127,4,189,258,248.1,255.1,317.3
5197,129,5,291,182,162.1,177.2,205.9
5198,127,6,180,249,263.1,288.1,332.9
5199,128,6,207,228,159.9,260.2,289.8
5200,129,3,282,210,68.3,199.8,212.5
5201,131,6,385,128,168.3,131.3,155.8
5202,130,3,314,175,75.8,180.8,191.1
5203,129,4,251,184,152.4,209.2,239.5
5204,128,4,322,184,70,174.6,186.5
5205,132,1,273,193,109,198.9,219.6
5206,132,2,333,175.5,64.4,170.2,180
5207,132,2,407,133,61.5,137.1,147.2
5208,133,0,109,425,305.8,490,548.7
5209,152,0,208,255,100,274.1,288.6
5210,128,3,205,251,165,267.7,293.2
5211,130,6,292,188,74.8,195.5,205.7
5212,131,2,108,470,319.2,482.5,557.6
5213,132,2,298,175,141.9,180.2,201.2
5214,127,5,267,198,131.1,201.8,224.6
5215,133,4,326,175,82.5,168.4,184.1
5216,128,8,233,223,154.9,225,257.6
5217,131,2,404,146,40.2,143,148.3
5218,138,3,345,168,77,161.1,173.8
5219,124,11,312,168,135.5,168.3,192.5
5220,133,0,192,280,90.1,302.7,311.9
5221,136,2,257,216,85.6,219.9,233.2
5222,131,9,324,183,103.6,163,185.2
5223,133,0,236,224,124.4,229.5,253.8
5224,127,6,275,152,340,162.4,218.1
5225,132,1,224,206.5,392.3,221.9,267.5
5226,148,3,329,161,145.9,160,182.2
5227,133,2,358,151,94.3,150.5,167.8
5228,136,0,252,209,152,207,237.9
5229,131,2,197,238,327.4,261.4,305.1
5230,133,0,210,231,214,255.2,285.7
5231,129,3,532,96,78.3,99.6,112.9
5232,131,16,174,336,105.1,330.4,345.6
5233,128,3,478,120,65.9,113.3,125.4
5234,133,0,242,239,83.8,233.8,248.3
5235,133,0,193,280,131.4,289.6,311
5236,130,5,180,289,139.1,310.6,333.2
5237,135,1,402,136,83,134.3,149.3
5238,133,1,160,294,239.5,333.6,375.3
5239,133,1,382,144,72,145.7,157
5240,133,1,233,217,118.5,235.9,257.1
5241,133,0,327,169,69.7,173.8,183.7
5242,129,3,398,144,55.9,141.6,150.7
5243,118,14,394,120.5,129.6,122.2,152.2
5244,131,3,227,238,118.5,241.2,264.3
5245,128,2,319,160.5,250.6,151.2,188.1
5246,133,0,375,154,40.1,154.8,159.8
5247,133,1,406,134,91.2,131.8,147.7
5248,133,0,289,208,91.8,192.7,207.4
5249,132,1,263,224,81.5,214.1,227.9
5250,128,7,315,174,111.4,171.6,190.3
5251,130,3,240,215,263.2,194.3,250.4
5252,125,5,369,122,146.3,130.4,162.4
5253,133,1,180,280,157.5,305.9,333.8
5254,127,5,327,186,115.1,154.9,183.3
5255,132,1,239,215.5,126,231.4,251.6
5256,126,7,345,150.5,111.7,156.2,174
5257,131,2,100,520,369.2,531.4,600.4
5258,132,1,268,208.5,82,211.3,224.1
5259,131,1,242,232,108.4,230.5,248.3
5260,124,10,210,232,189.5,242.2,285.5
5261,127,4,255,216,139.7,217.7,235.8
