id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
595,153,2,470,112,59.5,118.2,127.6
596,173,9,556,89,79.9,94,108
597,172,12,552,80,112.9,88.9,108.8
598,155,4,366,135,196.4,138,164.1
599,136,3,286,184,122,187.5,209.5
600,151,1,436,126,101.4,126.3,137.7
601,150,3,326,160.5,153,162.8,184
602,153,12,305,160,127.9,177.1,196.7
603,190,6,471,96,156.6,100.3,127.3
604,119,2,236,185,231.1,210.7,254.4
605,98,6,275,155.5,228.8,166.5,218.1
606,159,7,315,153,151.4,165.6,190.8
607,198,5,398,112,130.1,125.5,150.7
608,152,5,371,127,135.7,135.6,161.8
609,174,7,266,137,215.9,160.5,225.3
610,160,4,322,160,113.3,168.5,186.3
611,132,1,369,136,263.2,135.1,162.6
612,195,1,530,96,89.4,98.6,113.2
613,179,2,314,144,160.5,165.5,191
614,164,6,398,112,142.8,123.7,150.6
615,182,3,403,136,114.9,128.6,148.8
616,157,3,276,162,206.4,166.1,217.8
617,169,1,370,135,88.4,146.7,162
618,162,4,380,127,151.4,136.1,157.9
619,166,5,381,115.5,184.1,118.8,157.4
620,159,9,465,105,182.8,103.7,128.9
621,161,10,325,144,194,153.6,184.7
622,151,1,221,200,264.8,220.4,271.6
623,169,5,288,176,171.1,166.1,208.1
624,160,11,391,120,109.2,135.1,153.4
625,160,4,332,135,197,150.9,180.8
626,159,9,343,124,186.5,142.9,175.2
627,182,7,368,127,125.6,137,163
628,177,3,458,112,159.2,111.8,131
629,176,6,439,104.5,111.5,113.9,136.8
630,178,7,586,88.5,90,89.2,102.3
631,173,7,577,92,61.5,93.3,104
632,179,12,583,97,44.8,96.5,103
633,164,2,335,135.5,237.5,149.2,179.1
634,177,13,460,105,97.7,114.5,130.5
635,182,14,353,128,158.1,137.8,170.2
636,138,2,552,87,79,90.5,108.8
637,168,5,544,96,60.7,99.5,110.4
638,189,9,670,88,35,84.3,89.6
639,189,9,670,88,35,84.3,89.6
640,157,3,356,135,146.6,145.2,168.4
641,153,9,404,136,51.2,142.2,148.4
642,184,1,492,96,81,108.3,121.9
643,182,10,571,96,42.3,98.4,105.1
644,172,7,374,128,178.2,128.6,160.5
645,121,6,326,129,166.1,151.4,184.1
646,180,7,528,96.5,127.9,96.6,113.7
647,189,3,713,80,45.6,77.3,84.2
648,115,6,278,144,319.9,162.1,215.8
649,156,6,332,124.5,172.1,146.9,180.7
650,176,6,535,104,58.3,100.8,112.1
651,172,5,620,88,52.8,88.4,96.8
652,154,9,345,136,185.2,138,174
653,169,4,445,105,136.9,113.3,134.9
654,116,4,370,144,84.9,144.7,162.1
655,108,17,524,96,86.2,98,114.5
656,153,2,511,105,57.6,108,117.3
657,157,24,432,121,56.6,130.6,138.8
658,123,13,445,112,76.1,120.4,134.7
659,167,6,362,136,122.2,146.6,165.9
660,137,15,310,120,437.8,133.2,193.5
661,131,12,398,112,224,113,150.6
662,172,8,352,147.5,164.8,132.1,170.6
663,184,9,591,88,41,95.2,101.5
664,180,7,517,104,56.2,107.5,116.1
665,141,0,340,159,96.1,161.1,176.5
666,167,3,377,144,107.1,135.3,159.1
667,165,2,341,152,135,157.4,176.2
668,125,2,329,151,147,156.1,182.3
669,156,6,395,116,118.4,128.1,151.9
670,110,7,319,168,95.9,171.9,187.9
671,170,2,448,120,62.6,126.4,133.9
672,170,10,500,120,47.8,112.3,120.1
673,143,8,451,120,88.8,116.7,132.9
674,143,8,451,120,88.8,116.7,132.9
675,132,2,436,112,81.1,117.4,137.6
676,177,7,476,96,107.7,104.6,126.1
677,195,4,580,96,48,96.9,103.5
678,162,1,405,120,111.4,128.4,148
679,171,5,443,110,179.9,111.4,135.5
680,175,8,562,88,62.2,96.8,106.7
681,131,4,283,176,152.8,187.1,212.1
682,147,5,279,160,201.8,174.9,215.3
683,170,15,454,104,114,111.4,132
684,143,8,572,96,75.3,92.1,104.8
685,189,2,539,104,55.7,101.5,111.3
686,140,15,482,104,90.2,106.7,124.5
687,182,1,440,124,72.9,124.3,136.5
688,173,5,391,111,163.9,120.7,153.4
689,113,6,361,144,80.5,152.8,166.3
690,128,29,358,103,206.8,120.2,167.5
691,174,0,505,103.5,102.1,101.5,118.9
692,146,12,336,120,227.1,130,178.5
693,173,4,499,104,74.3,105.7,120.3
694,159,4,278,168,225.9,164,215.6
695,166,2,366,140,128.6,140.3,164
696,166,2,366,140,128.6,140.3,164
697,166,2,366,140,128.6,140.3,164
698,185,1,421,104,192.3,108,142.4
699,166,5,352,136,201.3,136.6,170.6
700,188,6,538,104,58.5,103.6,111.6
701,172,3,339,112,565.4,116.4,176.8
702,154,6,411,120,94.5,130.6,146
703,175,14,249,153,352.6,176.6,241.1
704,180,7,582,84,195.7,84.5,103.1
705,160,8,394,136,72.7,143.5,152.2
706,136,5,420,128,99.9,123.1,142.7
707,186,7,525,104,66,103.3,114.3
708,176,5,530,108,46.9,105.8,113.2
709,176,3,385,107,158,123.9,155.9
710,173,2,473,97,116.2,105.8,126.8
711,150,4,404,128,85.8,136.8,148.4
712,161,3,150,352,407.6,333.3,400.6
713,166,5,278,176,127,194.6,215.5
714,150,9,638,80.5,78.4,82,94.1
715,224,5,803,68,40,69.1,74.7
716,150,4,509,97,114.7,101.1,117.8
717,174,2,227,232,148,228,263.8
718,127,7,438,115,92.3,121.5,137.1
719,177,4,557,106,40,103.4,107.8
720,165,11,454,98,118.5,105.8,132.1
721,155,7,740,73,48.1,72.3,81.1
722,179,3,520,97,109.5,98.3,115.5
723,191,2,523,112,55.1,106.4,114.7
724,181,4,548,112,34.2,104,109.4
725,174,12,454,94.5,160.5,104.4,132.2
726,194,9,717,81.5,30.8,79.8,83.6
727,146,2,432,123.5,85.7,124.7,139
728,158,2,350,129.5,137.9,143.4,171.4
729,174,5,549,91.5,80.6,96.5,109.3
730,181,5,656,86,47.7,84.7,91.5
731,121,2,267,161,230.5,179.9,224.7
732,170,6,405,127.5,172.4,130.4,148.2
733,176,0,363,134,102.4,148.2,165.4
734,169,1,514,109,46.9,110.2,116.8
735,198,15,373,111.5,179.1,128.5,161
736,157,10,445,119,100.3,122.6,134.8
737,226,16,518,88,100.8,99.8,115.9
738,202,1,336,135.5,164.9,150.5,178.6
739,216,2,388,143,99.8,134.8,154.8
740,217,14,535,96,90.3,97.1,112.2
741,183,6,434,120,126,122.3,138.3
742,134,5,166,192,587.2,230.4,361.3
743,186,2,224,210,238.3,208.5,267.4
