id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
3221,543,24,340,168,118.6,154.1,176.5
3222,516,10,299,176,145.9,178.6,200.9
3223,596,8,409,136,93.4,133,146.6
3224,570,7,418,138.5,63.1,132.5,143.4
3225,517,50,291,171,164.5,180.2,206.3
3226,582,15,346,160,77,161.5,173.4
3227,589,23,570,87,83,92.1,105.3
3228,562,10,373,152,90.2,146.1,160.8
3229,583,25,442,120,74.6,122.2,135.7
3230,623,14,445,119,96.8,118.7,134.7
3231,627,4,461,120,74.8,117.4,130.2
3232,39,21,172,210,467.4,222.4,348.1
3233,41,8,124,370,344.7,391.6,483.2
3234,38,6,111,347.5,502.3,374.7,542.2
3235,577,9,362,152,81.8,152.1,165.7
3236,560,25,439,128,75,122.3,136.8
3237,589,18,441,121,83,120.1,135.9
3238,501,64,419,127,90.2,127.5,143.3
3239,523,18,269,185,163.6,192.4,222.7
3240,40,19,115,450,321.7,422.9,522.9
3241,516,55,485,108,99.8,106.8,123.8
3242,547,34,384,149,91.9,143,156.1
3243,500,27,293,167,172.4,175.3,205.1
3244,556,17,334,161.5,132.2,156.2,179.6
3245,43,8,291,159,137.3,175.1,206.5
3246,41,9,273,184,114.9,192.8,219.8
3247,551,8,280,186,129.3,196.1,214.2
3248,568,30,436,125,67.9,126.5,137.7
3249,641,11,518,102,74.9,100.3,115.8
3250,515,21,276,142,441.4,150.6,217.5
3251,604,7,449,112,89.7,117.4,133.6
3252,542,36,278,180,161.1,184.6,215.6
3253,572,34,514,111,64.1,103.4,116.8
3254,538,17,426,140,73.2,121.7,140.8
3255,562,26,383,134,115.2,137.4,156.8
3256,603,14,422,129,81.6,129.4,142.3
3257,44,7,181,320,211.4,284.7,332
3258,629,17,601,88,73.3,88,99.8
3259,575,29,488,104,123.6,104.4,122.9
3260,586,10,495,106,105.8,107,121.1
3261,573,52,439,105,119.3,114,136.6
3262,598,19,458,113.5,69.6,119.1,131.1
3263,572,15,371,142,109.3,144,161.6
3264,594,14,469,121,82.5,113.5,127.9
3265,598,6,489,111.5,79.2,107.2,122.6
3266,608,28,545,96,82.1,97.9,110
3267,561,29,374,133,131,131.5,160.6
3268,603,11,396,136,91.9,134.5,151.3
3269,37,9,202,312,89.3,282.6,296.6
3270,600,27,422,130.5,88.2,124.2,142.2
3271,556,12,291,176.5,134.3,179.5,206.2
3272,579,31,478,106,81.1,110.3,125.4
3273,630,9,531,104.5,59.5,102.8,113
3274,626,4,496,113,68.9,108.2,121.1
3275,593,5,446,122,73.6,120.9,134.4
3276,594,19,505,103.5,81.9,104.7,118.9
3277,631,18,461,104,104.3,110.4,130.1
3278,567,21,504,103,88.3,103.8,119
3279,38,18,155,270.5,432.4,298.4,386.6
3280,559,17,330,155,137.4,160.7,181.9
3281,597,30,511,105,79.8,103.1,117.4
3282,558,43,429,120,91.9,121.6,140
3283,560,26,368,135.5,109.5,139.9,163
3284,627,4,503,108,70.6,106.6,119.4
3285,556,17,358,161,96.6,151.9,167.8
3286,578,17,478,104,89.5,108.8,125.5
3287,563,18,291,175,124.7,185.7,206.1
3288,532,55,333,151,122.2,157.1,180
