id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
1169,135,6,578,103,32.6,98.5,103.8
1170,141,10,387,134,143.7,130.8,154.9
1171,141,13,473,110,77.8,110.9,126.8
1172,143,10,490,110,106.9,110.2,122.4
1173,116,31,196,200,407.4,234.9,306.5
1174,133,0,266,224,99.7,202.9,225.9
1175,123,36,269,192,156.5,185,222.9
1176,139,9,342,138,136.4,147.5,175.2
1177,139,6,414,114,93.3,126.7,144.9
1178,142,14,505,110,57.5,107.6,118.8
1179,137,7,292,192,129.5,190.2,205.2
1180,137,4,309,171,102.7,175.7,194.2
1181,136,9,178,288,211.5,297.2,338
1182,136,8,169,268.5,545.3,280.6,355
1183,141,9,432,134,74.4,125.3,138.9
1184,130,4,213,232,155.2,252.4,281.5
1185,130,4,213,232,155.2,252.4,281.5
1186,138,5,283,176,285.2,168.6,212.3
1187,138,4,369,148,97.3,147.5,162.6
1188,137,4,227,192,294.7,219.1,264.8
1189,138,0,335,172.5,126.9,159.3,179.3
1190,140,0,233,224,133.3,232.2,257.3
1191,146,2,359,152,93.7,146.3,167.3
1192,134,8,436,129,76.9,124.7,137.7
1193,137,13,453,115,109,112.9,132.5
1194,140,12,379,135,127.1,135.8,158.3
1195,145,12,209,233,444.1,240,287.6
1196,137,2,445,129,63.1,122.2,135
1197,139,3,364,160,51.6,156.5,164.6
1198,140,2,375,152,121.7,142.9,159.9
1199,139,12,397,136,79.5,136.6,151.1
1200,130,14,472,117.5,65,113.3,127.2
1201,128,8,481,104.5,83.9,106,124.8
1202,128,8,481,104.5,83.9,106,124.8
1203,136,8,140,244.5,783.2,307.8,427.5
1204,137,6,330,176,75.1,170.4,182
1205,137,6,481,122,52.5,116,124.7
1206,139,9,342,160,91.8,159.6,175.7
1207,137,5,366,160,71.1,150.6,163.8
1208,136,9,143,337.5,367.3,352.8,419.8
1209,145,3,154,346,191.6,343.9,388.4
1210,137,4,367,135,116.8,146,163.5
1211,140,4,315,175,71.2,179.8,190.6
1212,127,7,476,112,65.4,112.3,125.9
1213,124,1,472,120,59.2,114,127
1214,136,12,323,151,238.6,151.2,186
1215,133,1,310,174,80,181.9,193.5
1216,133,1,401,149,82.3,137.2,149.8
1217,139,10,413,128,109.6,123.4,145.1
1218,130,13,277,191.5,177.4,194.4,216.4
1219,137,5,129,409,234.5,425.3,465.9
1220,131,5,412,112,110.9,122.1,145.7
1221,144,14,327,158,95.5,169.1,183.6
1222,137,11,459,120,58.7,118.8,130.6
1223,133,0,297,168,144.3,170,202.3
1224,133,0,297,168,144.3,170,202.3
1225,137,12,466,130,52.4,117.7,128.7
1226,137,2,508,91,85.9,101,118.2
1227,139,3,492,112,66.8,109.6,122.1
1228,139,3,492,112,66.8,109.6,122.1
1229,140,10,484,96,84.1,107,123.9
1230,144,23,309,160,162.7,165,194.3
1231,103,41,634,89,52.9,85.3,94.7
1232,132,8,563,89.5,119.9,89.9,106.6
1233,135,12,611,96,51.5,87.6,98.3
1234,129,3,615,88,60,87.5,97.6
1235,133,9,302,176,167.1,175.9,198.5
1236,134,11,406,128,94.9,129.8,147.6
1237,138,12,424,122.5,65.4,129.2,141.6
1238,143,28,400,126,126,129.4,150
1239,127,4,601,90,51.2,87.1,99.9
1240,139,2,485,119,59.4,114.9,123.6
1241,139,3,304,171,160.4,175.7,197.1
1242,133,12,374,146,88.3,145.9,160.6
1243,133,12,374,146,88.3,145.9,160.6
1244,137,15,393,113,118.4,123.3,152.7
1245,140,1,464,125,44.2,122.3,129.4
1246,136,7,403,135,90.9,132.6,149
1247,139,4,281,182,144.6,187.9,213.2
1248,136,4,294,167.5,223.8,173.6,204.3
1249,125,13,420,132,108.5,123.6,142.9
1250,138,4,333,151.5,214.3,153.7,180.1
1251,130,4,281,192,108.3,197.7,213.3
1252,140,10,281,173,181,182.1,213.8
1253,136,6,298,180,90.2,188.2,201.3
1254,140,10,378,140,101.5,138.4,158.9
1255,138,4,395,141.5,85.9,133,152
1256,139,23,369,128,144.4,140.6,162.5
1257,140,15,387,148.5,52.4,146.8,155.1
1258,134,19,360,152,75.3,152.9,166.6
1259,140,13,348,156.5,81.4,159.1,172.3
1260,141,4,305,159,208.6,155.9,196.7
1261,132,10,522,113.5,71.9,101.4,115
1262,134,11,433,117.5,143.3,110,138.5
1263,131,8,383,130,125.4,130.7,156.6
1264,138,12,371,147.5,75.2,148.2,161.6
1265,139,0,487,121,48.2,115.7,123.1
