id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
1849,46,2,341,165,96.2,156.3,176
1850,151,0,508,97,61.1,105.1,118.1
1851,129,0,416,144,36.8,140,144.3
1852,87,0,308,160,131.4,171.8,194.6
1853,85,1,361,159,67.6,154.9,166.2
1854,96,3,327,173,115.4,165.7,183.7
1855,91,13,329,145,249.2,149.6,182.3
1856,124,3,438,134,70.6,125.9,137.1
1857,82,0,427,133,77.6,128.4,140.4
1858,113,5,397,146,61.2,140.3,151
1859,79,1,326,182,42.4,179.4,184.2
1860,71,2,290,181,140.2,187.1,206.8
1861,80,2,320,152,126.2,158.7,187.6
1862,132,3,420,111,130.2,115.6,143
1863,26,0,467,127,63.9,115.3,128.5
1864,131,9,436,128,85.2,123.2,137.5
1865,112,4,481,107,77.4,106.4,124.8
1866,126,1,468,112.5,72.2,112.1,128.2
1867,125,7,491,110,56.4,112.3,122.3
1868,98,9,470,132,53.6,116,127.6
1869,117,1,396,144,130.9,126.1,151.6
1870,150,7,489,123,74.2,108.9,122.8
1871,159,5,528,118,62.4,102.1,113.5
1872,153,9,552,113,48.4,97.4,108.8
1873,171,2,534,118,50.8,102.3,112.3
1874,132,1,371,106.5,521.9,107.6,161.6
1875,154,4,492,128,80.3,109.7,122
1876,75,1,408,130,81.9,134.6,147.1
1877,75,1,408,130,81.9,134.6,147.1
1878,141,2,494,121,75.7,106.9,121.5
1879,135,7,452,130,51,123.5,132.7
1880,126,0,389,128,240.9,125.1,154.2
1881,127,2,442,128,76,123.9,135.8
1882,64,5,290,174.5,102.6,190.1,207.2
1883,107,5,443,115,95,119.7,135.6
1884,88,3,318,140,176,164.1,188.6
1885,120,9,451,123,65.3,122.1,133.1
1886,111,6,497,104,79.1,103.6,120.8
1887,92,1,340,153,101.4,159.1,176.5
1888,148,4,477,121.5,84.6,111.1,125.8
1889,34,7,203,207.5,272.2,225.2,295.4
1890,88,0,334,160.5,87.4,164.8,179.8
1891,133,10,447,128,75.5,117.4,134.3
1892,128,3,432,128,87,123.2,139
1893,128,6,436,131.5,76.4,119.8,137.7
1894,126,6,473,120,56.9,116.5,126.9
1895,135,1,461,128,54.5,120,130.1
1896,134,0,432,132,69.2,127.5,139
1897,95,3,433,137,54,127.9,138.6
1898,184,2,592,96,40.6,93.4,101.3
1899,134,1,431,127.5,66.2,128.1,139.1
1900,78,4,285,151,186.9,167.5,210.6
1901,95,3,347,146,245.6,137.9,173
1902,104,9,392,128,88.2,138.5,153.1
1903,139,2,465,127,61.7,117.6,129
1904,127,1,435,136,49.4,129.1,137.9
1905,97,3,341,160,72,165.9,176
1906,80,3,339,155.5,94.6,161,177.2
1907,81,4,423,125,80.7,127,141.9
1908,108,9,383,139,77.1,141.3,156.8
1909,110,8,395,143,118.5,131.5,151.8
1910,123,1,428,143,48.5,131.5,140.1
1911,106,2,387,150.5,88.7,139.3,155.2
1912,114,1,431,125,64.7,130,139.3
1913,117,5,431,129,99.9,118.9,139.4
1914,105,4,393,159,59.5,140,152.5
1915,114,0,420,137,89.5,125.2,142.9
1916,127,0,471,134,47.7,117.4,127.4
1917,71,5,449,143,54.2,122.3,133.8
1918,122,3,482,131,44.2,115.1,124.4
1919,122,0,437,153,51.6,124.2,137.2
1920,82,3,325,158.5,105.4,164.5,184.7
1921,93,4,424,136,55.8,131.6,141.4
1922,31,1,117,432,456.7,382.8,514.6
1923,53,2,208,224,299.9,233.9,288.2
1924,50,3,247,192,168.1,213.4,243.3
1925,25,3,236,224,197.6,215.3,254.2
1926,96,14,441,134,97,116,136.1
1927,77,2,340,166,73.1,167.2,176.4
1928,112,3,357,137,158.7,145.8,168.2
1929,64,5,346,136,190.5,146.5,173.5
1930,110,5,413,137,60.6,133.6,145.2
1931,76,16,371,138,117.6,135.7,161.5
1932,138,3,493,128,34.6,115.9,121.6
1933,78,0,439,129,65.5,123.8,136.6
1934,91,14,331,161,103.7,160.1,181.4
1935,117,6,385,144,64.1,146.3,155.9
1936,70,7,253,172.5,195.6,196.1,237.1
1937,59,0,270,176,138.9,197.1,222
1938,142,2,473,132,39.2,120.8,126.9
1939,100,2,371,140,155.7,141.4,161.8
1940,113,2,409,145,72.8,134.3,146.8
1941,101,2,330,156,143.3,152.5,182
1942,81,5,381,151,51.1,149.6,157.3
1943,107,14,458,136,49.6,120.9,131
1944,106,7,433,127.5,68.4,124.5,138.6
1945,90,4,374,146.5,92.6,142.1,160.6
1946,103,2,492,106,71.4,108,122
1947,104,8,483,113,70.9,112.2,124.2
1948,135,4,567,107,66.1,93.3,105.7
1949,171,1,614,111,52,86.6,97.7
1950,163,2,610,105,34.1,91.6,98.3
1951,114,0,539,112,43.1,103,111.3
1952,137,6,526,115,35.7,108.4,114.1
1953,64,4,412,113.5,191.6,117.9,145.5
1954,138,6,450,132,47.9,125,133.4
1955,68,0,403,142.5,70.8,135.2,148.9
1956,123,4,426,136,59.9,131.6,140.7
1957,128,3,473,124.5,43.6,118.4,126.8
1958,175,6,562,103,36.1,100.8,106.8
1959,159,1,571,96,45.9,98.1,105
1960,94,9,331,163.5,139.2,155.9,181.3
1961,104,8,420,137.5,64.4,129.7,142.8
1962,115,2,448,128,79.7,118.3,133.9
1963,93,4,375,126,117.6,134.8,159.9
1964,101,9,445,130,93.8,118,134.9
1965,125,4,454,128,73.9,119.3,132.1
1966,103,2,357,163,77.4,155.3,167.9
1967,60,6,322,141.5,189.2,149.4,186.4
1968,132,1,520,101,62.1,104.8,115.4
1969,125,0,340,172,58.7,170.8,176.7
1970,179,0,571,91,46,96,105
1971,83,1,378,163,41.2,153.3,158.7
1972,46,4,283,187,102.3,192.5,212
1973,70,5,352,159,116,144.9,170.4
1974,31,1,296,180,134.8,166,202.5
1975,88,3,322,169,94.7,169.9,186.5
1976,83,0,353,176,82.6,153.2,169.7
1977,105,1,399,157,50.5,142.6,150.2
1978,55,16,318,140,218.2,152.3,188.9
1979,116,15,455,120,95.3,112,132
1980,119,0,397,138,85.2,131.9,151.2
1981,161,1,532,120,44.3,103.4,112.7
1982,177,1,493,120,81.1,106.8,121.7
1983,160,10,495,120.5,55.2,109.3,121.3
1984,124,12,508,112,84.7,100.6,118.1
1985,121,7,465,128,82.5,109.6,129
1986,121,7,465,128,82.5,109.6,129
1987,85,7,288,184,132,185.3,208.3
1988,26,0,312,168,90.5,176,192.2
1989,139,5,471,128,50,118.9,127.4
1990,98,7,433,144,96.9,118.3,138.5
1991,127,2,492,135,49.9,109.3,121.9
