id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
76,523,24,223,195,258.3,212.3,268.7
77,522,39,269,166,193,180.7,222.7
78,542,17,257,178,223.8,184,233.6
79,608,16,356,118,164.2,134.1,168.7
80,561,26,396,122,112.4,131.2,151.5
81,496,33,365,132,129.5,139.6,164.4
82,530,25,212,206,234.2,223.2,282.9
83,384,80,92,460.5,504.9,531.5,652.6
84,578,20,333,132,207.5,139.9,179.9
85,568,33,330,138,180.2,148,181.6
86,613,31,375,119,184.8,125.1,159.8
87,436,67,269,174,212.4,168.3,222.8
88,511,76,309,135,191.3,154.3,194.5
89,532,9,278,160,211.8,180.8,215.5
90,553,21,291,157,157.1,176.1,206.2
91,529,31,273,167,250.7,175.3,219.6
92,407,81,237,203,271.7,208.3,253.3
93,533,7,274,155,225.3,171,218.7
94,549,36,296,159,178,168.8,202.9
95,514,49,258,164,234.3,180.8,232.1
96,556,36,306,138,260.4,146.3,196
97,488,97,326,133,189.4,145,184.1
98,495,34,173,317,239.2,282.4,346.2
99,540,21,276,157,185.4,177.6,217.4
100,566,41,287,146,209.3,161.4,209.3
101,536,40,295,149.5,244.2,162.7,203.6
102,546,43,297,132,215.9,151,202.1
103,518,44,285,151,229.6,164.5,210.6
104,475,78,230,174,352.2,183.5,260.6
105,560,35,351,135.5,162.9,139.7,170.9
106,520,65,297,143,204,159.5,201.7
107,531,23,262,171,219.2,185.8,229.3
108,539,9,265,167,193.9,190.1,226.6
109,517,32,195,223,297.5,230.7,307.3
110,506,51,144,254,452.2,279,415.4
111,596,34,443,110,116.5,115.3,135.4
112,540,30,254,155,226.7,188.6,235.9
113,632,12,401,118.5,138.1,125.8,149.6
114,524,24,294,142.5,213.9,163.6,204.1
115,547,52,204,199,333.7,214.2,294.6
116,589,11,297,154,178,170.6,202.3
117,627,22,234,146,439.3,171.5,256.7
118,553,59,188,194,377,211.9,319.7
119,479,37,240,197,185.3,219.8,250
120,552,62,261,165.5,224.4,179.2,230.3
121,581,24,211,235,238.8,235.1,284.5
122,506,52,149,295,336.9,316.3,402.6
